,state,fips,cases,deaths,employed-sugar-intake-daily
13105,Minnesota,27,1400784,12063,23.5
13106,Minnesota,27,1402609,12100,23.5
13107,Minnesota,27,1404832,12131,23.5
13108,Minnesota,27,1404832,12131,23.5
13109,Minnesota,27,1404832,12131,23.5
13110,Minnesota,27,1404832,12131,23.5
13111,Minnesota,27,1406824,12163,23.5
13112,Minnesota,27,1410753,12189,23.5
13113,Minnesota,27,1411773,12246,23.5
13114,Minnesota,27,1412677,12261,23.5
13115,Minnesota,27,1412677,12261,23.5
13116,Minnesota,27,1412677,12261,23.5
13117,Minnesota,27,1413756,12289,23.5
13118,Minnesota,27,1415832,12311,23.5
13119,Minnesota,27,1416371,12332,23.5
13120,Minnesota,27,1417205,12362,23.5
13121,Minnesota,27,1418001,12373,23.5
13122,Minnesota,27,1418001,12373,23.5
13123,Minnesota,27,1418001,12373,23.5
13124,Minnesota,27,1418884,12391,23.5
13125,Minnesota,27,1420339,12411,23.5
13126,Minnesota,27,1420910,12428,23.5
13127,Minnesota,27,1421512,12455,23.5
13128,Minnesota,27,1422069,12464,23.5
13129,Minnesota,27,1422069,12464,23.5
13130,Minnesota,27,1422069,12464,23.5
13131,Minnesota,27,1422544,12480,23.5
13132,Minnesota,27,1423015,12489,23.5
13133,Minnesota,27,1423893,12512,23.5
13134,Minnesota,27,1424317,12522,23.5
13135,Minnesota,27,1424823,12531,23.5
13136,Minnesota,27,1424823,12531,23.5
13137,Minnesota,27,1424823,12531,23.5
13138,Minnesota,27,1425242,12538,23.5
13139,Minnesota,27,1426266,12550,23.5
13140,Minnesota,27,1426546,12562,23.5
13141,Minnesota,27,1427007,12582,23.5
13142,Minnesota,27,1427490,12589,23.5
13143,Minnesota,27,1427490,12589,23.5
13144,Minnesota,27,1427490,12589,23.5
13145,Minnesota,27,1427954,12602,23.5
13146,Minnesota,27,1428924,12610,23.5
13147,Minnesota,27,1429271,12621,23.5
13148,Minnesota,27,1429780,12638,23.5
13149,Minnesota,27,1430319,12640,23.5
13150,Minnesota,27,1430319,12640,23.5
13151,Minnesota,27,1430319,12640,23.5
13152,Minnesota,27,1430786,12645,23.5
13153,Minnesota,27,1431873,12649,23.5
13154,Minnesota,27,1432242,12669,23.5
13155,Minnesota,27,1432857,12674,23.5
13156,Minnesota,27,1433465,12680,23.5
13157,Minnesota,27,1433465,12680,23.5
13158,Minnesota,27,1433465,12680,23.5
13159,Minnesota,27,1434138,12687,23.5
13160,Minnesota,27,1435472,12689,23.5
13161,Minnesota,27,1436154,12694,23.5
13162,Minnesota,27,1437016,12708,23.5
13163,Minnesota,27,1437888,12714,23.5
13164,Minnesota,27,1437888,12714,23.5
13165,Minnesota,27,1437888,12714,23.5
13166,Minnesota,27,1438816,12718,23.5
13167,Minnesota,27,1440553,12722,23.5
13168,Minnesota,27,1441539,12739,23.5
13169,Minnesota,27,1442656,12742,23.5
13170,Minnesota,27,1444119,12752,23.5
13171,Minnesota,27,1444119,12752,23.5
13172,Minnesota,27,1444119,12752,23.5
13173,Minnesota,27,1445277,12753,23.5
13174,Minnesota,27,1447835,12754,23.5
13175,Minnesota,27,1449209,12769,23.5
13176,Minnesota,27,1450845,12773,23.5
13177,Minnesota,27,1452817,12778,23.5
13178,Minnesota,27,1452817,12778,23.5
13179,Minnesota,27,1452817,12778,23.5
13180,Minnesota,27,1454548,12781,23.5
13181,Minnesota,27,1457048,12782,23.5
13182,Minnesota,27,1459625,12795,23.5
13183,Minnesota,27,1461902,12801,23.5
13184,Minnesota,27,1464235,12805,23.5
13185,Minnesota,27,1464235,12805,23.5
13186,Minnesota,27,1464235,12805,23.5
13187,Minnesota,27,1466895,12809,23.5
13188,Minnesota,27,1472011,12814,23.5
13189,Minnesota,27,1473811,12826,23.5
13190,Minnesota,27,1476423,12837,23.5
13191,Minnesota,27,1479337,12849,23.5
13192,Minnesota,27,1479337,12849,23.5
13193,Minnesota,27,1479337,12849,23.5
13194,Minnesota,27,1481917,12853,23.5
13195,Minnesota,27,1486498,12859,23.5
13196,Minnesota,27,1488625,12875,23.5
13197,Minnesota,27,1490745,12884,23.5
13198,Minnesota,27,1493163,12887,23.5
13199,Minnesota,27,1493163,12887,23.5
13200,Minnesota,27,1493163,12887,23.5
13201,Minnesota,27,1495309,12896,23.5
13202,Minnesota,27,1499338,12901,23.5
13203,Minnesota,27,1500866,12920,23.5
13204,Minnesota,27,1503028,12929,23.5
13205,Minnesota,27,1505292,12938,23.5
13206,Minnesota,27,1505292,12938,23.5
13207,Minnesota,27,1505292,12938,23.5
13208,Minnesota,27,1505292,12938,23.5
13209,Minnesota,27,1507478,12943,23.5
13210,Minnesota,27,1509258,12948,23.5
13211,Minnesota,27,1514070,12959,23.5
13212,Minnesota,27,1516034,12974,23.5
13213,Minnesota,27,1516034,12974,23.5
13214,Minnesota,27,1516034,12974,23.5
13215,Minnesota,27,1518186,12984,23.5
13216,Minnesota,27,1522243,12992,23.5
13217,Minnesota,27,1523623,13008,23.5
13218,Minnesota,27,1525434,13017,23.5
13219,Minnesota,27,1527461,13029,23.5
13220,Minnesota,27,1527461,13029,23.5
13221,Minnesota,27,1527461,13029,23.5
13222,Minnesota,27,1529010,13034,23.5
13223,Minnesota,27,1532844,13039,23.5
13224,Minnesota,27,1534200,13047,23.5
13225,Minnesota,27,1535743,13056,23.5
13226,Minnesota,27,1537630,13060,23.5
13227,Minnesota,27,1537630,13060,23.5
13228,Minnesota,27,1537630,13060,23.5
13229,Minnesota,27,1537630,13060,23.5
13230,Minnesota,27,1539161,13065,23.5
13231,Minnesota,27,1540733,13072,23.5
13232,Minnesota,27,1545322,13096,23.5
13233,Minnesota,27,1547019,13101,23.5
13234,Minnesota,27,1547019,13101,23.5
13235,Minnesota,27,1547019,13101,23.5
13236,Minnesota,27,1548529,13105,23.5
13237,Minnesota,27,1551880,13113,23.5
13238,Minnesota,27,1553161,13127,23.5
13239,Minnesota,27,1553161,13127,23.5
13240,Minnesota,27,1553161,13127,23.5
13241,Minnesota,27,1553161,13127,23.5
13242,Minnesota,27,1553161,13127,23.5
13243,Minnesota,27,1553161,13127,23.5
13244,Minnesota,27,1553161,13127,23.5
13245,Minnesota,27,1553161,13127,23.5
13246,Minnesota,27,1561487,13161,23.5
13247,Minnesota,27,1561487,13161,23.5
13248,Minnesota,27,1561487,13161,23.5
13249,Minnesota,27,1561487,13161,23.5
13250,Minnesota,27,1561487,13161,23.5
13251,Minnesota,27,1561487,13161,23.5
13252,Minnesota,27,1561487,13161,23.5
13253,Minnesota,27,1571008,13205,23.5
13254,Minnesota,27,1571008,13205,23.5
13255,Minnesota,27,1571008,13205,23.5
13256,Minnesota,27,1571008,13205,23.5
13257,Minnesota,27,1571008,13205,23.5
13258,Minnesota,27,1571008,13205,23.5
13259,Minnesota,27,1571008,13205,23.5
13260,Minnesota,27,1580508,13242,23.5
13261,Minnesota,27,1580508,13242,23.5
13262,Minnesota,27,1580508,13242,23.5
13263,Minnesota,27,1580508,13242,23.5
13264,Minnesota,27,1580508,13242,23.5
13265,Minnesota,27,1580508,13242,23.5
13266,Minnesota,27,1580508,13242,23.5
13267,Minnesota,27,1590564,13293,23.5
13268,Minnesota,27,1590564,13293,23.5
13269,Minnesota,27,1590564,13293,23.5
13270,Minnesota,27,1590564,13293,23.5
13271,Minnesota,27,1590564,13293,23.5
13272,Minnesota,27,1590564,13293,23.5
13273,Minnesota,27,1590564,13293,23.5
13274,Minnesota,27,1601006,13320,23.5
13275,Minnesota,27,1601006,13320,23.5
13276,Minnesota,27,1601006,13320,23.5
13277,Minnesota,27,1601006,13320,23.5
13278,Minnesota,27,1601006,13320,23.5
13279,Minnesota,27,1601006,13320,23.5
13280,Minnesota,27,1601006,13320,23.5
13281,Minnesota,27,1611246,13362,23.5
13282,Minnesota,27,1611246,13362,23.5
13283,Minnesota,27,1611246,13362,23.5
13284,Minnesota,27,1611246,13362,23.5
13285,Minnesota,27,1611246,13362,23.5
13286,Minnesota,27,1611246,13362,23.5
13287,Minnesota,27,1611246,13362,23.5
13288,Minnesota,27,1621194,13393,23.5
13289,Minnesota,27,1621194,13393,23.5
13290,Minnesota,27,1621194,13393,23.5
13291,Minnesota,27,1621194,13393,23.5
13292,Minnesota,27,1621194,13393,23.5
13293,Minnesota,27,1621194,13393,23.5
13294,Minnesota,27,1621194,13393,23.5
13295,Minnesota,27,1630819,13429,23.5
13296,Minnesota,27,1630819,13429,23.5
13297,Minnesota,27,1630819,13429,23.5
13298,Minnesota,27,1630819,13429,23.5
13299,Minnesota,27,1630819,13429,23.5
13300,Minnesota,27,1630819,13429,23.5
13301,Minnesota,27,1630819,13429,23.5
13302,Minnesota,27,1639213,13471,23.5
13303,Minnesota,27,1639213,13471,23.5
13304,Minnesota,27,1639213,13471,23.5
13305,Minnesota,27,1639213,13471,23.5
13306,Minnesota,27,1639213,13471,23.5
13307,Minnesota,27,1639213,13471,23.5
13308,Minnesota,27,1639213,13471,23.5
13309,Minnesota,27,1645653,13509,23.5
13310,Minnesota,27,1645653,13509,23.5
13311,Minnesota,27,1645653,13509,23.5
13312,Minnesota,27,1645653,13509,23.5
13313,Minnesota,27,1645653,13509,23.5
13314,Minnesota,27,1645653,13509,23.5
13315,Minnesota,27,1645653,13509,23.5
13316,Minnesota,27,1651999,13558,23.5
13317,Minnesota,27,1651999,13558,23.5
13318,Minnesota,27,1651999,13558,23.5
13319,Minnesota,27,1651999,13558,23.5
13320,Minnesota,27,1651999,13558,23.5
13321,Minnesota,27,1651999,13558,23.5
13322,Minnesota,27,1651999,13558,23.5
13323,Minnesota,27,1658677,13613,23.5
13324,Minnesota,27,1658677,13613,23.5
13325,Minnesota,27,1658677,13613,23.5
13326,Minnesota,27,1658677,13613,23.5
13327,Minnesota,27,1658677,13613,23.5
13328,Minnesota,27,1658677,13613,23.5
13329,Minnesota,27,1658677,13613,23.5
13330,Minnesota,27,1664797,13651,23.5
13331,Minnesota,27,1664797,13651,23.5
13332,Minnesota,27,1664797,13651,23.5
13333,Minnesota,27,1664797,13651,23.5
13334,Minnesota,27,1664797,13651,23.5
13335,Minnesota,27,1664797,13651,23.5
13336,Minnesota,27,1664797,13651,23.5
13337,Minnesota,27,1670765,13695,23.5
13338,Minnesota,27,1670765,13695,23.5
13339,Minnesota,27,1670765,13695,23.5
13340,Minnesota,27,1670765,13695,23.5
13341,Minnesota,27,1670765,13695,23.5
13342,Minnesota,27,1670765,13695,23.5
13343,Minnesota,27,1670765,13695,23.5
13344,Minnesota,27,1676151,13738,23.5
13345,Minnesota,27,1676151,13738,23.5
13346,Minnesota,27,1676151,13738,23.5
13347,Minnesota,27,1676151,13738,23.5
13348,Minnesota,27,1676151,13738,23.5
13349,Minnesota,27,1676151,13738,23.5
13350,Minnesota,27,1676151,13738,23.5
13351,Minnesota,27,1680916,13786,23.5
13352,Minnesota,27,1680916,13786,23.5
13353,Minnesota,27,1680916,13786,23.5
13354,Minnesota,27,1680916,13786,23.5
13355,Minnesota,27,1680916,13786,23.5
13356,Minnesota,27,1680916,13786,23.5
13357,Minnesota,27,1680916,13786,23.5
13358,Minnesota,27,1686048,13825,23.5
13359,Minnesota,27,1686048,13825,23.5
13360,Minnesota,27,1686048,13825,23.5
13361,Minnesota,27,1686048,13825,23.5
13362,Minnesota,27,1686048,13825,23.5
13363,Minnesota,27,1686048,13825,23.5
13364,Minnesota,27,1686048,13825,23.5
13365,Minnesota,27,1691086,13873,23.5
13366,Minnesota,27,1691086,13873,23.5
13367,Minnesota,27,1691086,13873,23.5
13368,Minnesota,27,1691086,13873,23.5
13369,Minnesota,27,1691086,13873,23.5
13370,Minnesota,27,1691086,13873,23.5
13371,Minnesota,27,1691086,13873,23.5
13372,Minnesota,27,1696286,13931,23.5
13373,Minnesota,27,1696286,13931,23.5
13374,Minnesota,27,1696286,13931,23.5
13375,Minnesota,27,1696286,13931,23.5
13376,Minnesota,27,1696286,13931,23.5
13377,Minnesota,27,1696286,13931,23.5
13378,Minnesota,27,1696286,13931,23.5
13379,Minnesota,27,1701401,13982,23.5
13380,Minnesota,27,1701401,13982,23.5
13381,Minnesota,27,1701401,13982,23.5
13382,Minnesota,27,1701401,13982,23.5
13383,Minnesota,27,1701401,13982,23.5
13384,Minnesota,27,1701401,13982,23.5
13385,Minnesota,27,1707968,14039,23.5
13386,Minnesota,27,1707968,14039,23.5
13387,Minnesota,27,1707968,14039,23.5
13388,Minnesota,27,1707968,14039,23.5
13389,Minnesota,27,1707968,14039,23.5
13390,Minnesota,27,1707968,14039,23.5
13391,Minnesota,27,1707968,14039,23.5
13392,Minnesota,27,1707968,14039,23.5
13393,Minnesota,27,1713190,14094,23.5
13394,Minnesota,27,1713190,14094,23.5
13395,Minnesota,27,1713190,14094,23.5
13396,Minnesota,27,1713190,14094,23.5
13397,Minnesota,27,1713190,14094,23.5
13398,Minnesota,27,1713190,14094,23.5
13399,Minnesota,27,1713190,14094,23.5
13400,Minnesota,27,1719549,14155,23.5
13401,Minnesota,27,1719549,14155,23.5
13402,Minnesota,27,1719549,14155,23.5
13403,Minnesota,27,1719549,14155,23.5
13404,Minnesota,27,1719549,14155,23.5
13405,Minnesota,27,1719549,14155,23.5
13406,Minnesota,27,1719549,14155,23.5
13407,Minnesota,27,1725293,14220,23.5
13408,Minnesota,27,1725293,14220,23.5
13409,Minnesota,27,1725293,14220,23.5
13410,Minnesota,27,1725293,14220,23.5
13411,Minnesota,27,1725293,14220,23.5
13412,Minnesota,27,1725293,14220,23.5
13413,Minnesota,27,1725293,14220,23.5
13414,Minnesota,27,1731172,14273,23.5
13415,Minnesota,27,1731172,14273,23.5
13416,Minnesota,27,1731172,14273,23.5
13417,Minnesota,27,1731172,14273,23.5
13418,Minnesota,27,1731172,14273,23.5
13419,Minnesota,27,1731172,14273,23.5
13420,Minnesota,27,1731172,14273,23.5
13421,Minnesota,27,1736893,14320,23.5
13422,Minnesota,27,1736893,14320,23.5
13423,Minnesota,27,1736893,14320,23.5
13424,Minnesota,27,1736893,14320,23.5
13425,Minnesota,27,1736893,14320,23.5
13426,Minnesota,27,1736893,14320,23.5
13427,Minnesota,27,1736893,14320,23.5
13428,Minnesota,27,1741611,14357,23.5
13429,Minnesota,27,1741611,14357,23.5
13430,Minnesota,27,1741611,14357,23.5
13431,Minnesota,27,1741611,14357,23.5
13432,Minnesota,27,1741611,14357,23.5
13433,Minnesota,27,1741611,14357,23.5
13434,Minnesota,27,1741611,14357,23.5
13435,Minnesota,27,1745105,14421,23.5
13436,Minnesota,27,1745105,14421,23.5
13437,Minnesota,27,1745105,14421,23.5
13438,Minnesota,27,1745105,14421,23.5
13439,Minnesota,27,1745105,14421,23.5
13440,Minnesota,27,1745105,14421,23.5
13441,Minnesota,27,1745105,14421,23.5
13442,Minnesota,27,1747751,14476,23.5
13443,Minnesota,27,1747751,14476,23.5
13444,Minnesota,27,1747751,14476,23.5
13445,Minnesota,27,1747751,14476,23.5
13446,Minnesota,27,1747751,14476,23.5
13447,Minnesota,27,1747751,14476,23.5
13448,Minnesota,27,1747751,14476,23.5
13449,Minnesota,27,1753092,14554,23.5
13450,Minnesota,27,1753092,14554,23.5
13451,Minnesota,27,1753092,14554,23.5
13452,Minnesota,27,1753092,14554,23.5
13453,Minnesota,27,1753092,14554,23.5
13454,Minnesota,27,1753092,14554,23.5
13455,Minnesota,27,1753092,14554,23.5
13456,Minnesota,27,1757399,14602,23.5
13457,Minnesota,27,1757399,14602,23.5
13458,Minnesota,27,1757399,14602,23.5
13459,Minnesota,27,1757399,14602,23.5
13460,Minnesota,27,1757399,14602,23.5
13461,Minnesota,27,1757399,14602,23.5
13462,Minnesota,27,1757399,14602,23.5
13463,Minnesota,27,1761893,14682,23.5
13464,Minnesota,27,1761893,14682,23.5
13465,Minnesota,27,1761893,14682,23.5
13466,Minnesota,27,1761893,14682,23.5
13467,Minnesota,27,1761893,14682,23.5
13468,Minnesota,27,1761893,14682,23.5
13469,Minnesota,27,1761893,14682,23.5
13470,Minnesota,27,1766860,14742,23.5
13471,Minnesota,27,1766860,14742,23.5
13472,Minnesota,27,1766860,14742,23.5
13473,Minnesota,27,1766860,14742,23.5
13474,Minnesota,27,1766860,14742,23.5
13475,Minnesota,27,1766860,14742,23.5
13476,Minnesota,27,1766860,14742,23.5
13477,Minnesota,27,1770117,14766,23.5
13478,Minnesota,27,1770117,14766,23.5
13479,Minnesota,27,1770117,14766,23.5
13480,Minnesota,27,1770117,14766,23.5
13481,Minnesota,27,1770117,14766,23.5
13482,Minnesota,27,1770117,14766,23.5
13483,Minnesota,27,1770117,14766,23.5
13484,Minnesota,27,1775264,14820,23.5
13485,Minnesota,27,1775264,14820,23.5
13486,Minnesota,27,1775264,14820,23.5
13487,Minnesota,27,1775264,14820,23.5
13488,Minnesota,27,1775264,14820,23.5
13489,Minnesota,27,1775264,14820,23.5
13490,Minnesota,27,1775264,14820,23.5
13491,Minnesota,27,1778866,14870,23.5
13492,Minnesota,27,1778866,14870,23.5
13493,Minnesota,27,1778866,14870,23.5
13494,Minnesota,27,1778866,14870,23.5
13495,Minnesota,27,1778866,14870,23.5
13496,Minnesota,27,1778866,14870,23.5
13497,Minnesota,27,1778866,14870,23.5
13498,Minnesota,27,1781651,14918,23.5
13499,Minnesota,27,1781651,14918,23.5
13500,Minnesota,27,1781651,14918,23.5
13501,Minnesota,27,1781651,14918,23.5
13502,Minnesota,27,1781651,14918,23.5
13503,Minnesota,27,1781651,14918,23.5
13504,Minnesota,27,1781651,14918,23.5
13505,Minnesota,27,1784263,14964,23.5
13506,Oklahoma,40,1,0,46.5
13507,Oklahoma,40,1,0,46.5
13508,Oklahoma,40,1,0,46.5
13509,Oklahoma,40,1,0,46.5
13510,Oklahoma,40,2,0,46.5
13511,Oklahoma,40,2,0,46.5
13512,Oklahoma,40,2,0,46.5
13513,Oklahoma,40,3,0,46.5
13514,Oklahoma,40,4,0,46.5
13515,Oklahoma,40,8,0,46.5
13516,Oklahoma,40,10,0,46.5
13517,Oklahoma,40,18,0,46.5
13518,Oklahoma,40,29,0,46.5
13519,Oklahoma,40,44,1,46.5
13520,Oklahoma,40,49,1,46.5
13521,Oklahoma,40,53,1,46.5
13522,Oklahoma,40,67,2,46.5
13523,Oklahoma,40,81,2,46.5
13524,Oklahoma,40,106,3,46.5
13525,Oklahoma,40,164,5,46.5
13526,Oklahoma,40,248,7,46.5
13527,Oklahoma,40,322,8,46.5
13528,Oklahoma,40,377,15,46.5
13529,Oklahoma,40,429,16,46.5
13530,Oklahoma,40,481,17,46.5
13531,Oklahoma,40,566,23,46.5
13532,Oklahoma,40,719,30,46.5
13533,Oklahoma,40,879,34,46.5
13534,Oklahoma,40,989,38,46.5
13535,Oklahoma,40,1159,42,46.5
13536,Oklahoma,40,1251,46,46.5
13537,Oklahoma,40,1326,51,46.5
13538,Oklahoma,40,1470,67,46.5
13539,Oklahoma,40,1523,79,46.5
13540,Oklahoma,40,1683,80,46.5
13541,Oklahoma,40,1794,88,46.5
13542,Oklahoma,40,1868,93,46.5
13543,Oklahoma,40,1970,96,46.5
13544,Oklahoma,40,2069,98,46.5
13545,Oklahoma,40,2184,109,46.5
13546,Oklahoma,40,2263,123,46.5
13547,Oklahoma,40,2357,131,46.5
13548,Oklahoma,40,2465,136,46.5
13549,Oklahoma,40,2570,139,46.5
13550,Oklahoma,40,2599,140,46.5
13551,Oklahoma,40,2680,143,46.5
13552,Oklahoma,40,2807,164,46.5
13553,Oklahoma,40,2894,169,46.5
13554,Oklahoma,40,3017,179,46.5
13555,Oklahoma,40,3120,188,46.5
13556,Oklahoma,40,3193,194,46.5
13557,Oklahoma,40,3253,195,46.5
13558,Oklahoma,40,3280,197,46.5
13559,Oklahoma,40,3410,207,46.5
13560,Oklahoma,40,3473,214,46.5
13561,Oklahoma,40,3618,222,46.5
13562,Oklahoma,40,3748,230,46.5
13563,Oklahoma,40,3851,238,46.5
13564,Oklahoma,40,3972,238,46.5
13565,Oklahoma,40,4044,238,46.5
13566,Oklahoma,40,4127,247,46.5
13567,Oklahoma,40,4201,253,46.5
13568,Oklahoma,40,4330,260,46.5
13569,Oklahoma,40,4424,266,46.5
13570,Oklahoma,40,4490,270,46.5
13571,Oklahoma,40,4589,272,46.5
13572,Oklahoma,40,4613,274,46.5
13573,Oklahoma,40,4731,278,46.5
13574,Oklahoma,40,4852,278,46.5
13575,Oklahoma,40,4962,284,46.5
13576,Oklahoma,40,5086,285,46.5
13577,Oklahoma,40,5237,288,46.5
13578,Oklahoma,40,5310,288,46.5
13579,Oklahoma,40,5398,288,46.5
13580,Oklahoma,40,5489,294,46.5
13581,Oklahoma,40,5532,299,46.5
13582,Oklahoma,40,5680,304,46.5
13583,Oklahoma,40,5849,307,46.5
13584,Oklahoma,40,5960,311,46.5
13585,Oklahoma,40,6037,311,46.5
13586,Oklahoma,40,6090,313,46.5
13587,Oklahoma,40,6137,318,46.5
13588,Oklahoma,40,6229,322,46.5
13589,Oklahoma,40,6270,326,46.5
13590,Oklahoma,40,6338,329,46.5
13591,Oklahoma,40,6418,334,46.5
13592,Oklahoma,40,6506,334,46.5
13593,Oklahoma,40,6573,334,46.5
13594,Oklahoma,40,6692,339,46.5
13595,Oklahoma,40,6805,341,46.5
13596,Oklahoma,40,6907,344,46.5
13597,Oklahoma,40,7004,345,46.5
13598,Oklahoma,40,7060,347,46.5
13599,Oklahoma,40,7151,348,46.5
13600,Oklahoma,40,7206,348,46.5
13601,Oklahoma,40,7364,353,46.5
13602,Oklahoma,40,7480,355,46.5
13603,Oklahoma,40,7626,357,46.5
13604,Oklahoma,40,7848,359,46.5
13605,Oklahoma,40,8073,359,46.5
13606,Oklahoma,40,8231,359,46.5
13607,Oklahoma,40,8417,359,46.5
13608,Oklahoma,40,8645,363,46.5
13609,Oklahoma,40,8903,364,46.5
13610,Oklahoma,40,9354,366,46.5
13611,Oklahoma,40,9706,367,46.5
13612,Oklahoma,40,10037,368,46.5
13613,Oklahoma,40,10515,369,46.5
13614,Oklahoma,40,10733,369,46.5
13615,Oklahoma,40,11028,371,46.5
13616,Oklahoma,40,11509,372,46.5
13617,Oklahoma,40,11947,375,46.5
13618,Oklahoma,40,12343,377,46.5
13619,Oklahoma,40,12642,384,46.5
13620,Oklahoma,40,12944,385,46.5
13621,Oklahoma,40,13172,385,46.5
13622,Oklahoma,40,13757,387,46.5
13623,Oklahoma,40,14112,389,46.5
13624,Oklahoma,40,14539,395,46.5
13625,Oklahoma,40,15065,398,46.5
13626,Oklahoma,40,15645,398,46.5
13627,Oklahoma,40,15928,398,46.5
13628,Oklahoma,40,16362,399,46.5
13629,Oklahoma,40,17220,404,46.5
13630,Oklahoma,40,17893,407,46.5
13631,Oklahoma,40,18496,410,46.5
13632,Oklahoma,40,19092,416,46.5
13633,Oklahoma,40,19779,421,46.5
13634,Oklahoma,40,20235,422,46.5
13635,Oklahoma,40,20745,424,46.5
13636,Oklahoma,40,21738,428,46.5
13637,Oklahoma,40,22813,432,46.5
13638,Oklahoma,40,23441,438,46.5
13639,Oklahoma,40,24140,445,46.5
13640,Oklahoma,40,25056,451,46.5
13641,Oklahoma,40,25265,451,46.5
13642,Oklahoma,40,25433,452,46.5
13643,Oklahoma,40,26326,461,46.5
13644,Oklahoma,40,27301,474,46.5
13645,Oklahoma,40,27969,477,46.5
13646,Oklahoma,40,29116,484,46.5
13647,Oklahoma,40,30081,496,46.5
13648,Oklahoma,40,31285,496,46.5
13649,Oklahoma,40,32529,495,46.5
13650,Oklahoma,40,33757,509,46.5
13651,Oklahoma,40,34605,523,46.5
13652,Oklahoma,40,35710,536,46.5
13653,Oklahoma,40,36456,541,46.5
13654,Oklahoma,40,37706,549,46.5
13655,Oklahoma,40,38201,550,46.5
13656,Oklahoma,40,38586,551,46.5
13657,Oklahoma,40,39452,566,46.5
13658,Oklahoma,40,40555,583,46.5
13659,Oklahoma,40,41395,593,46.5
13660,Oklahoma,40,42234,600,46.5
13661,Oklahoma,40,43070,603,46.5
13662,Oklahoma,40,43561,603,46.5
13663,Oklahoma,40,43962,605,46.5
13664,Oklahoma,40,44725,618,46.5
13665,Oklahoma,40,45392,627,46.5
13666,Oklahoma,40,46101,638,46.5
13667,Oklahoma,40,46893,644,46.5
13668,Oklahoma,40,47798,657,46.5
13669,Oklahoma,40,48342,661,46.5
13670,Oklahoma,40,48711,665,46.5
13671,Oklahoma,40,49326,682,46.5
13672,Oklahoma,40,49923,699,46.5
13673,Oklahoma,40,50669,709,46.5
13674,Oklahoma,40,51746,715,46.5
13675,Oklahoma,40,52599,725,46.5
13676,Oklahoma,40,53165,726,46.5
13677,Oklahoma,40,53522,730,46.5
13678,Oklahoma,40,54172,744,46.5
13679,Oklahoma,40,54838,763,46.5
13680,Oklahoma,40,55550,778,46.5
13681,Oklahoma,40,56260,786,46.5
13682,Oklahoma,40,57353,797,46.5
13683,Oklahoma,40,58020,799,46.5
13684,Oklahoma,40,58733,800,46.5
13685,Oklahoma,40,59399,809,46.5
13686,Oklahoma,40,60118,821,46.5
13687,Oklahoma,40,61027,835,46.5
13688,Oklahoma,40,62040,846,46.5
13689,Oklahoma,40,63187,850,46.5
13690,Oklahoma,40,63607,853,46.5
13691,Oklahoma,40,64220,853,46.5
13692,Oklahoma,40,65053,854,46.5
13693,Oklahoma,40,65929,863,46.5
